feed_title,entry_title,entry_link,entry_published_date,entry_summary,entry_content
"Deadspin > Sports News Without Fear, Favor or Compromise",LSU spreading scoring around as Alabama State visits,https://deadspin.com/lsu-spreading-scoring-around-as-alabama-state-visits/,2024-11-10T06:27:58.379Z,"LSU opened the season looking for balanced scoring and started off well., ,Now the Tigers will look to build on that season-opening performance when t","LSU opened the season looking for balanced scoring and started off well.   Now the Tigers will look to build on that season-opening performance when they face Alabama State on Sunday in Baton Rouge, La.   ""We want to play very unselfishly,"" LSU coach Matt McMahon said. ""We want the ball moving. We feel like we have multiple weapons at every position. The goal has to be to have balance. Equal opportunity is good for us.""   Last season, the Tigers had three players who averaged in double figures, combining for 41.7 points per game. In Wednesday's 95-60 win over UL Monroe, four Tigers scored in double figures, led by Jalen Reed's career-high 24. Cam Carter scored 21, Curtis Givens III had 15 and Dji Bailey added 13.   ""I put in a lot of work this offseason, in the weight room and on the court,"" said Reed, who averaged 7.9 points last season and whose previous high point total was 16.   Alabama State's offense also started strong in its opener but couldn't sustain it in a 93-79 road loss to UNLV on Monday.   The Hornets made their first five 3-point attempts to take a 23-18 lead. But UNLV scored the next 11 points and led the rest of the way.   Alabama State, like LSU, had four players score in double figures: Amarr Knox (19), TJ Madlock (14), Micah Octave (13) and Jasteven Walker (10).   Third-year coach Tony Madlock is looking for continued improvement after the Hornets went 8-23 in his first season and finished 13-19 in his second season. The program hasn't had a winning record since 2014-15.   ""One of the things I talked about when I first got the job was trying to make improvement and get this program back to where it belongs,"" Madlock said. ""Alabama State has a rich history in basketball. It's been down for a while. When I took the job, it was a major redo."" --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Report: Cowboys LB Micah Parsons (ankle) to return,https://deadspin.com/report-cowboys-lb-micah-parsons-ankle-to-return/,2024-11-10T06:17:50.711Z,"The Dallas Cowboys will have two-time first-team All-Pro edge rusher Micah Parsons back on Sunday against the visiting Philadelphia Eagles, ESPN repor","The Dallas Cowboys will have two-time first-team All-Pro edge rusher Micah Parsons back on Sunday against the visiting Philadelphia Eagles, ESPN reported on Saturday.  A high left ankle sprain suffered in Week 4 has kept Parsons out for the last four games, during which Dallas has gone 1-3, including three straight losses entering Sunday. Parsons, a 25-year-old three-time Pro Bowl selection, was limited in three practices this week and was listed as questionable. He leads Dallas with 21 quarterback pressures and is two shy of DeMarcus Lawrence's team-leading three sacks. Lawrence (midfoot sprain) has also missed the last four games and won't play Sunday. In four games this season, Parsons has 14 tackles, one sack, two tackles for loss and one pass breakup.  Parsons posted 40.5 sacks over his first three seasons (2021-23).  --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Oilers score 4 goals in third to pull away from Canucks,https://deadspin.com/oilers-score-4-goals-in-third-to-pull-away-from-canucks/,2024-11-10T06:12:39.561Z,Connor McDavid had a goal and two assists and Connor Brown scored two third-period goals as the Edmonton Oilers rolled past the host Vancouver Canucks,"Connor McDavid had a goal and two assists and Connor Brown scored two third-period goals as the Edmonton Oilers rolled past the host Vancouver Canucks 7-3 on Saturday to snap a two-game skid.   Leon Draisaitl had a goal and an assist and Mattias Janmark had three assists for the Oilers. Brett Kulak, Viktor Arvidsson and Corey Perry also scored and Stuart Skinner stopped 17 shots for the Oilers, who broke the game open with four unanswered goals in the third period.   Elias Pettersson, Pius Suter and Filip Hronek scored for Vancouver which had its three-game winning streak halted. Goaltender Kevin Lankinen stopped 20 of 27 shots before he was replaced in the third by Arturs Silovs, who made four stops.   Draisaitl opened the scoring at 2:48 of the first period by getting a loose puck and lifting it into the top half of the net during a goal-mouth scramble.   Perry made it 2-0 at 3:30 of the second, finishing a series of quick passes that left him with an empty net.   Arvidsson extended the lead to 3-0 at 4:43, snapping a low wrist shot from the slot that beat Lankinen to the stick side.   The Canucks rallied with back-to-back goals by Pettersson and Hronek in less than two minutes of the second period to make it 3-2.   But the Oilers came out firing in the third period, scoring three goals in just under two minutes to break open the game.   Brown restored the Oilers' two-goal lead at 6:10. The puck pinballed through the crease to Brown, who got a couple of swipes at it before jamming it home from the side of the net.   McDavid then swatted a bouncing puck in on the power play to make it 5-2 at 7:16 and Kulak threaded it through the legs of Lankinen to make it 6-2 at 8:08.   Brown scored his second of the period at 11:05 to chase Lankinen from the net, and Suter rounded out the scoring for the Canucks with less than a minute to go.   The Canucks were missing their top goal scorer Brock Boeser, who is out indefinitely with a possible concussion after taking a blindside hit Thursday from Los Angeles Kings Tanner Jeannot, who was suspended three games. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",No. 11 Auburn wins back-and-forth battle with No. 4 Houston,https://deadspin.com/no-11-auburn-wins-back-and-forth-battle-with-no-4-houston/,2024-11-10T06:12:30.664Z,Chad Baker-Mazara took over down the stretch as the No. 11 Auburn Tigers beat the No. 4 Houston Cougars 74-69 in the second game of the Mattress Firm,"Chad Baker-Mazara took over down the stretch as the No. 11 Auburn Tigers beat the No. 4 Houston Cougars 74-69 in the second game of the Mattress Firm Battleground 2k24 event Saturday night in Houston. Baker-Mazara hit the go-ahead basket, atoned for a turnover by making a steal, and then nailed a pair of made free throws. The game was listed as a neutral-site because it was played at the Toyota Center, home of the Houston Rockets, rather than the Cougars' campus arena. Baker-Mazara's short hook shot in the lane resulted in the 13th and final lead change of the game and a 68-67 Auburn lead. He even corralled a loose ball on the penultimate Houston possession, which forced the Cougars to foul in trying to extend the game. The Tigers' Tahaad Pettiford had a game high 21 points, Johni Broome had 20, with 16 coming in the second half, and Chaney Johnson added 11 points and 10 rebounds. Houston's LJ Cryer and Emmanuel Sharp each had 13 points, and J'Wan Roberts had 12 points and seven rebounds. Milos Uzan and Joseph Tugler added 10 points apiece. Auburn took its first lead at 11-10 on a 5-0 run, highlighted by Dylan Cardwell's steal and coast-to-coast drive for a two-hand dunk. Pettiford then capped an 8-0 run with back-to-back 3-pointers, the first from the top of the key, the second a leaning trey from the wing that banked in off the glass, to give the Tigers their biggest lead of the first half at 19-12 and prompt Houston coach Kelvin Sampson to call a timeout with 7:36 to go. A deep trey by Sharp as the shot clock expired cut the Auburn lead to 24-23. But on a sideline out-of-bounds play on their next possession, Auburn's Miles Kelly banked in another 3-pointer, this time from 30 feet. Houston then closed the first half on an 8-2 run, which was punctuated by Terrance Arceneaux's 3-pointer, to give the Cougars a 33-28 lead. Auburn fell behind by nine early in the second half, but Broome scored the first four points of another 8-0 burst. The second of those baskets was a two-hand power slam  Cryer missed a jumper on Houston's next possession, and Broome's rebound and outlet pass led to a Chris Moore reverse layup and a Cougars' time out. With the game tied at 51, Houston went on a 5-0 run. Sharp drilled his second 3-pointer of the night with 6:13 left as the Cougars went ahead 56-51. Auburn responded immediately with a 6-0 burst, capped by a trey from  Baker-Mazara to give the Tigers a 57-56 lead at 5:13. It was Auburn's first lead since the four-minute mark of the first half. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",A Lim Kim hangs on to win LOTTE Championship,https://deadspin.com/a-lim-kim-hangs-on-to-win-lotte-championship/,2024-11-10T05:52:45.162Z,"South Korea's A Lim Kim fired a 4-under 68 on Saturday to win the LOTTE Championship in Ewa Beach, Hawaii. ,Kim entered the fourth and final round of","South Korea's A Lim Kim fired a 4-under 68 on Saturday to win the LOTTE Championship in Ewa Beach, Hawaii.  Kim entered the fourth and final round of the tournament with a one-stroke lead and held on to edge Nataliya Guseva of Russia by two shots. Guseva carded a 3-under 69 on Saturday to come up just short of Kim's 18-under 270 at Hoakalei Country Club.  It marks the second career LPGA Tour title for Kim, who racked up 25 birdies to go along with an ace at the LOTTE. Kim also won the U.S. Women's Open in 2020.  ""I think Hawaii is more good for me, more comfortable, and then when I ... came on site, everything is new and then grass and read is very hard for me,"" Kim said. ""But getting better from now, more easier.""  Bogeys at the par-4 second and par-3 ninth on Saturday ended up costing Guseva. She did have five birdies, including a pair at Nos. 11 and 13, but she was unable to become the first Russian golfer to win on the LPGA Tour.  ""Obviously congrats to A Lim for a great game. I really did my best out there. I never gave up. Every hole like I gave just my 100 percent and more than that,"" Guseva said. ""I enjoyed it out there. I enjoy playing golf. I enjoy the crowds.""  Auston Kim birdied four of her first six holes before slowing down, as she recorded just one more birdie the rest of the way during a bogey-free round. She shared low-round honors with Japan's Nasa Hataoka, who also posted a 5-under 67.  Auston Kim landed in third, three strokes behind A Lim Kim, while Hataoka came in fourth, four shots off the lead.  ""It got really tough in the back. I got off to a really hot start. Made a lot of good shots and really good putts on the front nine. Putter got a little cold after the ninth hole,"" Auston Kim said. ""Just kept telling myself, ‘Like you're hitting really good shots. You're visualizing while you're feeling everything very well. Just keep giving yourself chances.'"" Ryann O'Toole (70) and Yuri Yoshida of Japan (69) tied for fifth.  South Korean Jin Young Ko (70) came in seventh, Lindy Duncan (68) ended up in eighth and Hyo Joo Kim of South Korea (69) and Angel Yin (69) were T9.  --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise","No. 17 Indiana eyes improvements, welcomes Eastern Illinois next",https://deadspin.com/no-17-indiana-eyes-improvements-welcomes-eastern-illinois-next/,2024-11-10T05:47:40.586Z,Mackenzie Mgbako had a simple explanation for his career-high 31 points in Indiana's season-opening 80-61 win Wednesday night against SIU Edwardsville,"Mackenzie Mgbako had a simple explanation for his career-high 31 points in Indiana's season-opening 80-61 win Wednesday night against SIU Edwardsville. ""I was playing within the offense and being aggressive, taking what they gave me,"" he said. ""I was going with moving the ball, finding great shots and taking them."" Mgbako and the No. 17 Hoosiers will try to make it 2-0 Sunday when they welcome Eastern Illinois for another nonconference clash in Bloomington, Ind. Mgbako nailed 13 of 17 shots from the field, including 4 of 5 from the 3-point line, and also chipped in nine rebounds. His performance stood out on a night where Indiana never trailed and wasn't pushed in the second half, but it didn't play at the level coach Mike Woodson hoped it would. ""Offensively, we came out with great intentions,"" Woodson said. ""The ball moved early, but then we got stale in terms of moving and making the extra pass. We've been having some good practices. ... I've got to get us better in that area."" Woodson wasn't happy that his team committed 16 turnovers against an opponent that probably won't bring the same level of ball pressure they'll see in the Big Ten Conference. Washington State transfer Myles Rice had 11 points in his first game but also coughed up five turnovers. Woodson said most of the turnovers were correctible, but he added that Rice must be more patient and develop into more of a true point guard. Rice played as more of a combo guard last year when he helped the Cougars reach the second round of the NCAA Tournament. One solid aspect of the Hoosiers' opener was their defense. They allowed the Cougars to make only 35.2 percent of their shots, including 5 of 26 on 3-pointers, and earned a 43-34 advantage on the boards. Meanwhile, Eastern Illinois (1-1) followed up a season-opening blowout loss at Illinois by routing Division III opponent Earlham (Ind.) 97-61 on Wednesday. Six players scored in double figures for the Panthers, led by Artese Stapleton's 17 points, as they shot 52.2 percent from the field. Eastern Illinois is coming off a 14-18 season and was picked for a middle-of-the-pack finish in the Ohio Valley Conference. Panthers coach Marty Simmons knows all about the atmosphere his team will face in Assembly Hall. He played for the late Bob Knight before transferring to Evansville and playing for former Knight assistant Jim Crews. Simmons, in his fourth season at Eastern Illinois, says this will be his best group of players since he took the helm. ""I think we're moving in the right direction,"" he said. ""We made a good step last year. We have our best returning class. I think this team has a chance to be pretty good."" Simmons said the key to his team will be the progress it makes defensively. Opponents made 44 percent of their shots against the Panthers last season. ""We have to be more consistent,"" he said. Indiana has won both meetings in the series, earning an 88-49 win nine years ago in their last matchup. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Nevada uses late run to pull away from Washington,https://deadspin.com/nevada-uses-late-run-to-pull-away-from-washington/,2024-11-10T05:42:28.171Z,"Kobe Sanders had 20 points and five assists to lead Nevada to a 63-53 victory over Washington on Saturday in Reno, Nev.,Nick Davidson added 14 points","Kobe Sanders had 20 points and five assists to lead Nevada to a 63-53 victory over Washington on Saturday in Reno, Nev. Nick Davidson added 14 points and nine rebounds and Tre Coleman finished with 10 points for Nevada (2-0). Washington's Tyree Ihenacho scored 13 of his team-high 15 points in the first half. Tyler Harris was the only other double-figure scorer for Washington (1-1) with 10 points. The Wolf Pack pulled away with a 10-0 run after 3:30 remained in the game. Eight of the points were scored at the free-throw line with Sanders making four and Davidson three. Nevada outscored Washington at the free-throw line by nine points, making 17 of 25 while the Huskies were 8-of-13. Washington missed seven straight field-goal attempts when Nevada went on its late game-clinching run. Sanders scored six of Nevada's 12 points in a 12-2 run that gave the Wolf Pack a 50-44 lead with 5:59 remaining. Washington went 5:27 without making a field goal before Breidenbach made a 3-pointer with 5:14 left to cut the lead to 50-47. The Huskies shot 33.9 percent (19 of 56) from the field in the game. Nevada also struggled with its field-goal shooting, making 38.2 percent (21 of 55). The Wolf Pack went on a 13-2 run to take a 19-6 lead with 12 minutes left in the first half. Washington then scored seven unanswered points, five by Ihenacho. The Huskies did not overtake the Wolf Pack the rest of the half but they cut the lead to one point twice, including with 54 seconds left on a layup by Ihenacho that made the score 30-29. Nevada led 31-29 at halftime behind nine points apiece by Sanders and Davidson. Ihenacho had 13 points on 6-of-9 shooting from the field for Washington. He made the only shot he attempted in the second half but played with four fouls in the half. Ihenacho and Harris combined to shoot 11 of 19 from the field in the game while their teammates made 8 of 37.  --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Jaren Jackson Jr. heating up for Grizzlies as Blazers await,https://deadspin.com/jaren-jackson-jr-heating-up-for-grizzlies-as-blazers-await/,2024-11-10T05:37:29.990Z,"Jaren Jackson Jr. had a career-best offensive campaign last season, and he might be ready to push the envelope even more this year.,The Memphis star f","Jaren Jackson Jr. had a career-best offensive campaign last season, and he might be ready to push the envelope even more this year. The Memphis star forward put up a season-high 39 points in Friday's victory over the Washington Wizards and seeks another strong effort when the Grizzlies visit the Portland Trail Blazers on Sunday night. Jackson made five 3-pointers -- also a season-best -- and controlled things in the interior as Memphis routed the visiting Wizards 128-104.  ""He had the opportunity to be the primary playmaker, diversify his game and a couple pick-and-rolls were snuck in there,"" Grizzlies coach Taylor Jenkins said of Jackson. ""... He was able to get the rim at will and obviously shot the ball really well. ""It was great to see him get that opportunity and take advantage of it."" Jackson was in the go-to role with point guard Ja Morant out due to a right hip injury and shooting guard Desmond Bane (oblique) still sidelined.  Morant was injured in a fall during Wednesday's 131-114 win over the Los Angeles Lakers. The Grizzlies announced Saturday that he is week-to-week after suffering a posterior hip subluxation (without dislocation) and multiple Grade 1 pelvic muscle strains. As a result, Memphis will again rely on Jackson, who is averaging 22 points and shooting 55.9 percent from the field in eight games. After missing the first two games due a hamstring strain sustained during the team's first practice, the 25-year-old Jackson has played well. Friday's effort was his second 30-point outing and marked the third time in the past four games in which he scored 20 or more points. Last season, Jackson averaged 22.5 points in 66 games. Scotty Pippen Jr. also contributed on Friday with his first career triple-double. He had 11 points, 11 assists and 10 rebounds while starting against Washington. ""Offensively, he's moving the ball,"" Jenkins said. ""And he's getting into the paint, which is a huge priority for us ... This kid is taking care of his body, he's doing the work, he's watching film. When he can have that two-way impact, that's huge for us."" The Grizzlies have won four of their past five games with the wins coming by 23, 17, 17 and 24 points. Memphis opens a three-game trip with a stop in Portland as the Trail Blazers begin a four-game homestand. Portland is coming off a 127-102 road loss to the Minnesota Timberwolves during a contest in which big man Robert Williams III returned to the court after missing 12-plus months due to a major knee injury. Williams scored 13 points in 17 minutes off the bench, making 4 of his 5 field-goal attempts and all four of his free throws. ""I felt good, man,"" Williams said. ""Just trying to get the defensive spirit back with the team, you know, be that leader. Obviously, we wanted to come out with a win, we didn't. But obviously it feels great to be back on the court."" Williams' return gives the Trail Blazers a deep post trio that includes veteran starter Deandre Ayton and first-round pick Donovan Clingan. Portland also has more versatility at guard with Shaedon Sharpe back from a shoulder injury. He had just six points on 2-of-8 shooting in 21 minutes against Minnesota in his second game of the season. In his first, Sharpe had 13 points on 6-of-9 shooting in 20 minutes during a 118-105 road loss against the San Antonio Spurs on Thursday. ""Just trying to get guys in there and you want to get them in and there's also minutes restrictions,"" Portland coach Chauncey Billups said. ""There's all kind of things that you have to deal with that make it tough to kind of get a rhythm."" The Trail Blazers went 3-1 against Memphis last season. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Justin Allgaier overcomes early mistakes to win first NASCAR Xfinity Series championship,https://deadspin.com/justin-allgaier-overcomes-early-mistakes-to-win-first-nascar-xfinity-series-championship/,2024-11-10T05:12:37.230Z,"AVONDALE, Ariz. - In one of the most remarkable comebacks in recent memory, longtime fan favorite Justin Allgaier at last claimed the NASCAR Xfinity S","AVONDALE, Ariz. - In one of the most remarkable comebacks in recent memory, longtime fan favorite Justin Allgaier at last claimed the NASCAR Xfinity Series championship trophy Saturday night at Phoenix Raceway - coming from a lap-down mid-race in a back-up car to hoist the shiny hardware.   Stewart-Haas Racing's Riley Herbst's No. 98 Ford passed Allgaier's No. 7 JR Motorsports Chevrolet for the NASCAR Xfinity Series Championship Race win on the last lap of double-overtime for his second win of the season and joined the new series champ Allgaier in twin celebratory burnouts on the front stretch of the mile-track.   ""I said all weekend, I don't know what the plan is, but He has a reason for everything and tonight is true of that, this is mind-blowing, it really is,"" said Allgaier, his voice already hoarse and strained from screaming in happiness, but the smile unshakable as his young daughters came in for a hug for dad.   ""This team never gave up. (Crew chief) Jim Pohlman and his leadership skills are second to none. He told me all weekend that we were going to have a chance and we tried to give it away every way we could.""   It was an emotional outcome for the 38-year old Allgaier, who joked that he was just trying to make the race exciting for the fans. He has qualified for the Championship 4 seven times, finishing runner-up twice, including last year.   The obstacles Allgaier faced happened well before the race's green flag.  His primary car was destroyed in a crash four laps into Friday's opening practice session. In a backup car Saturday night, Allgaier started last in the 38th car field but had moved into the top 10 by lap 26. He was then penalized twice - first for a re-start violation and then for speeding - dropping him to 35th on-track and a lap down on Lap 107 of the scheduled 200-lapper. Allgaier then crept into the Top 10 worked his way forward - moving from sixth place to second on the first overtime restart. He started on the front row of the second overtime restart, but was passed on the final lap by Herbst for the race win. Allgaier's second place finish was still good enough to land the championship.   It marked the third career win for the 25-year old Las Vegas native Herbst, who crossed the line .247-second ahead of Allgaier and led 167 of the 213 laps.   ""I knew we were going to have a fast race car, these guys have been working on this race car and I knew we were going to be really really fast,"" said Herbst, whose SHR team is closing at the conclusion of the season.  ""It's been a really tough week at the shop, really emotional time. I'm forever grateful to every man and woman at Stewart-Haas Racing. They gave me a really fast car today and I can't thank everyone enough."" It was actually fellow championship contender - reigning champ Cole Custer - who mounted the most consistent challenge to Herbst. He ran up front for most of the race, just off the pace of his SHR teammate and ultimately finished eighth in the No. 00 SHR Ford - his effort answered last year's title with a runner-up in this year's championship standings.   The other two championship contenders, Kaulig Racing's A.J. Allmendinger and Richard Childress Racing's Austin Hill finished ninth and 10th, respectively. NASCAR Xfinity Series Race - NASCAR Xfinity Series Championship Phoenix Raceway Avondale, Arizona Saturday, November 9, 2024           		1. (3)  Riley Herbst, Ford, 213.         		2. (37)  Justin Allgaier (P), Chevrolet, 213.         		3. (38)  Aric Almirola (P), Toyota, 213.         		4. (21)  Connor Zilisch, Chevrolet, 213.         		5. (4)  Chandler Smith, Toyota, 213.         		6. (6)  Jesse Love #, Chevrolet, 213.         		7. (2)  Sheldon Creed, Toyota, 213.         		8. (7)  Cole Custer (P), Ford, 213.         		9. (9)  AJ Allmendinger (P), Chevrolet, 213.         		10. (5)  Austin Hill (P), Chevrolet, 213.         		11. (8)  Sam Mayer, Chevrolet, 213.         		12. (17)  Shane Van Gisbergen #, Chevrolet, 213.         		13. (1)  William Sawalich(i), Toyota, 213.         		14. (31)  Parker Kligerman, Chevrolet, 213.         		15. (15)  Sammy Smith, Chevrolet, 213.         		16. (16)  Jeb Burton, Chevrolet, 213.         		17. (13)  Daniel Dye(i), Chevrolet, 213.         		18. (33)  Brandon Jones, Chevrolet, 213.         		19. (24)  Dylan Lupton, Ford, 213.         		20. (22)  Jeremy Clements, Chevrolet, 213.         		21. (32)  Josh Bilicki, Chevrolet, 213.         		22. (25)  Blaine Perkins, Ford, 213.         		23. (23)  Ryan Sieg, Ford, 213.         		24. (28)  Brennan Poole, Chevrolet, 213.         		25. (20)  Ryan Ellis, Chevrolet, 213.         		26. (11)  Matt DiBenedetto, Ford, 213.         		27. (34)  Joey Gase, Chevrolet, 213.         		28. (30)  Patrick Emerling, Chevrolet, 212.         		29. (29)  Kyle Sieg, Ford, 212.         		30. (36)  Garrett Smithley, Ford, 212.         		31. (26)  Leland Honeyman #, Chevrolet, 210.         		32. (27)  Dawson Cram(i), Chevrolet, 209.         		33. (19)  Josh Williams, Chevrolet, 208.         		34. (10)  Parker Retzlaff, Chevrolet, Accident, 204.         		35. (18)  Jeffrey Earnhardt(i), Toyota, Engine, 169.         		36. (12)  Anthony Alfredo, Chevrolet, Accident, 152.         		37. (35)  Greg Van Alst, Chevrolet, Suspension, 108.         		38. (14)  Stefan Parsons(i), Chevrolet, Accident, 61.   Average Speed of Race Winner:  88.545 mph. Time of Race:  2 Hrs, 24 Mins, 20 Secs. Margin of Victory:  0.247 Seconds. Caution Flags:  7 for 53 laps. Lead Changes:  21 among 8 drivers. Lap Leaders:   W. Sawalich(i) 0;S. Creed 1-6;R. Herbst 7;S. Creed 8-9;R. Herbst 10-49;J. Allgaier (P) 50;R. Herbst 51-54;C. Custer (P) 55-59;R. Herbst 60-78;J. Allgaier (P) 79;S. Creed 80-89;R. Herbst 90-145;C. Custer (P) 146-147;S. Creed 148-149;D. Dye(i) 150-151;P. Kligerman 152-153;R. Herbst 154-199;J. Allgaier (P) 200;A. Hill (P) 201-205;J. Love # 206-211;J. Allgaier (P) 212;R. Herbst 213. Leaders Summary (Driver, Times Lead, Laps Led):  Riley Herbst 7 times for 167 laps; Sheldon Creed 4 times for 20 laps; Cole Custer (P) 2 times for 7 laps; Jesse Love # 1 time for 6 laps; Austin Hill (P) 1 time for 5 laps; Justin Allgaier (P) 4 times for 4 laps; Daniel Dye(i) 1 time for 2 laps; Parker Kligerman 1 time for 2 laps. Stage #1 Top Ten: 98,81,18,21,1,7,00,19,20,2 Stage #2 Top Ten: 98,18,20,2,00,88,16,1,19,7 --By Holly Cain, NASCAR Wire Service. Special to Field Level Media. Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Five-goal second period helps Avalanche defeat Hurricanes,https://deadspin.com/five-goal-second-period-helps-avalanche-defeat-hurricanes/,2024-11-10T05:12:27.898Z,"Nathan MacKinnon and Artturi Lehkonen scored 53 seconds apart in a five-goal second period, and the Colorado Avalanche beat Carolina 6-4 in Denver on","Nathan MacKinnon and Artturi Lehkonen scored 53 seconds apart in a five-goal second period, and the Colorado Avalanche beat Carolina 6-4 in Denver on Saturday night, ending the Hurricanes' eight-game winning streak. MacKinnon added three assists, Lehkonen had one assist, Mikko Rantanen had two goals and an assist and Cale Makar and Sam Malinski also had goals for Colorado. Alexandar Georgiev turned away 27 shots for the Avalanche. Jordan Martinook had two goals and an assist, Martin Necas added a goal and an assist, Jack Drury also scored, Seth Jarvis contributed two assists and Spencer Martin made 23 saves for Carolina. The Hurricanes had the first nine shots on goal and finally cashed in when Martinook sent a pass from below the goal to Drury out front, and his wrister beat Georgiev high at 9:02. It was his second of the season. MacKinnon finally got a shot on goal for the Avalanche with 9:33 left in the first period, and Colorado carried the play early in the second. However, the Hurricanes struck again when Jarvis fed Martinook at the bottom of the left circle, and he scored his third of the season with a shot to the far side at 4:37. Makar made it 2-1 on the penalty kill when he stole Shayne Gostisbehere's cross-zone pass, skated in on Martin and beat him with a slap shot at 9:15. It was his sixth of the season. The Avalanche tied it 1:44 later when Malinski backhanded a rebound past Martin for his first goal of the season, but Necas' eighth of the season at 12:26 put Carolina ahead 3-2. Colorado then exploded for three goals in three minutes. MacKinnon tied it with his seventh of the season at 15:49, Lehkonen's redirection 53 seconds later made it 4-3, and Rantanen tallied on the power play at 18:49. Martinook's second of the game and fourth of the season at 2:50 of the third got the Hurricanes within 5-4. Martin came off for an extra skater with 1:49 left, and Rantanen scored into the empty net at 19:10, his eighth of the season. --Field Level Media Copyright 2024"
"Deadspin > Sports News Without Fear, Favor or Compromise",Eleven Kings notch points in win over slumping Jackets,https://deadspin.com/eleven-kings-notch-points-in-win-over-slumping-jackets/,2024-11-10T05:07:34.390Z,"Five players found the back of the net for the Los Angeles Kings as the hosts won for the third time in four games, beating the Columbus Blue Jackets","Five players found the back of the net for the Los Angeles Kings as the hosts won for the third time in four games, beating the Columbus Blue Jackets 5-2 on Saturday. In all, 11 players recorded a point for the Kings, with Warren Foegele notching a goal and an assist and Anze Kopitar and Adrian Kempe collecting a pair of assists apiece. Columbus jumped out to a 1-0 lead on Dmitri Voronkov's goal with 6:34 left in the opening period. The second-year pro, who scored 34 points in 75 games last season, notched his first point of the season, redirecting Justin Danforth's centering pass past Kings goalie David Rittich (24 saves).   The Kings, though, would take over in the second period, scoring twice in a two-minute span.   Vladislav Gavrikov tied it against his former team with a snap shot through traffic 4:16 into the second. The defenseman's second of the season and second in as many games came off assists by Adrian Kempe and Anze Kopitar.   Foegele gave Los Angeles a 2-1 lead at 6:12 of the second as the hosts cashed in on a turnover in the neutral zone. Akil Thomas and Samuel Helenius earned their first assists of the season on the winger's sixth goal of the campaign.   Trevor Moore's short-handed goal just 30 seconds into the third, his second tally of the season, extended the Kings' lead to 3-1. Columbus responded on Ivan Provorov's first goal of the season 19 seconds later on the power play.   That was as close as the Blue Jackets would get as they lost their fourth straight (0-3-1). Alex Laferriere's ninth goal of the season came with 12:55 remaining as he deflected Joel Edmundson's shot past Columbus goalie Elvis Merzlikins (18 saves). Foegele earned the secondary assist.   Kempe and Kopitar earned their second assists on Brandt Clarke's empty-netter power-play goal with :31 left.   Helenius made his NHL debut Saturday, receiving a promotion from the Kings' AHL affiliate, the Ontario Reign, after Los Angeles placed Alex Turcotte on injured reserve.   Earlier Saturday, the NHL suspended Tanner Jeannot for three games after the forward received a match penalty in the Kings' loss to the Vancouver Canucks on Thursday.  --Field Level Media Copyright 2024"
